"Time (s)","X (µT)","Y (µT)","Z (µT)"
1.959106604E1,-5.766067505E0,1.159185028E1,-5.015975952E1
1.964137804E1,-5.942504883E0,1.166592407E1,-5.040560913E1
1.969168904E1,-6.297485352E0,1.193802643E1,-5.042901611E1
1.974200104E1,-5.933120728E0,1.148494720E1,-5.040228271E1
1.979231304E1,-6.194686890E0,1.199452972E1,-5.000921631E1
1.984262404E1,-6.133102417E0,1.189849854E1,-5.003778076E1
1.989293604E1,-6.179138184E0,1.193410492E1,-4.999597168E1
1.994324704E1,-6.170303345E0,1.213388824E1,-5.032421875E1
1.999355904E1,-5.942230225E0,1.211740112E1,-4.995797729E1
2.004387104E1,-6.271514893E0,1.179187012E1,-5.007839966E1
2.009418204E1,-6.065032959E0,1.182778931E1,-5.000970459E1
2.014449404E1,-6.025802612E0,1.154425049E1,-5.041314697E1
2.019480604E1,-5.678085327E0,1.193348694E1,-5.041802979E1
2.024511704E1,-5.619201660E0,1.181735992E1,-5.067211914E1
2.029542904E1,-5.793838501E0,1.201004028E1,-5.037670898E1
2.034574004E1,-5.865112305E0,1.184502411E1,-5.028732300E1
2.039605204E1,-6.224487305E0,1.187671661E1,-4.994989014E1
2.044636442E1,-5.926788330E0,1.169795227E1,-5.051513672E1
2.049667542E1,-6.094421387E0,1.175204468E1,-5.059289551E1
2.054698742E1,-5.855545044E0,1.156375885E1,-5.023556519E1
2.059729842E1,-5.776901245E0,1.225208282E1,-5.032772827E1
2.064761042E1,-5.590332031E0,1.180665588E1,-5.058993530E1
2.069792242E1,-5.393844604E0,1.201071930E1,-4.997967529E1
2.074823342E1,-5.698028564E0,1.184627533E1,-4.969143677E1
2.079854542E1,-5.735351562E0,1.167538452E1,-5.045339966E1
2.084885742E1,-5.822494507E0,1.179071808E1,-4.996231079E1
2.089916842E1,-5.886871338E0,1.173807526E1,-5.042492676E1
2.094948042E1,-5.532745361E0,1.194765472E1,-5.045651245E1
2.099979142E1,-5.736724854E0,1.200579834E1,-5.005593872E1
2.105010342E1,-5.896438599E0,1.165936279E1,-4.978387451E1
2.110041442E1,-5.699462891E0,1.220609283E1,-4.989724731E1
2.115072642E1,-5.846023560E0,1.166741943E1,-5.048587036E1
2.120103842E1,-5.891525269E0,1.203561401E1,-5.057785034E1
2.125134942E1,-5.860778809E0,1.203235626E1,-5.029022217E1
2.130166142E1,-5.839340210E0,1.230332184E1,-5.010711670E1
2.135197242E1,-6.080139160E0,1.218009949E1,-4.991748047E1
2.140228442E1,-5.618331909E0,1.202969360E1,-5.074365234E1
2.145259654E1,-5.863677979E0,1.228817749E1,-5.028683472E1
2.150290754E1,-5.851654053E0,1.202038574E1,-5.047924805E1
2.155321954E1,-5.620147705E0,1.235677338E1,-4.999786377E1
2.160353054E1,-5.766311646E0,1.160863495E1,-5.043746948E1
2.165384254E1,-5.695190430E0,1.222661591E1,-5.036041260E1
2.170415454E1,-6.104492188E0,1.211834717E1,-5.043740845E1
2.175446554E1,-5.808471680E0,1.217437744E1,-5.046609497E1
2.180477754E1,-5.707885742E0,1.204480743E1,-5.077401733E1
2.185508854E1,-6.075531006E0,1.203798676E1,-5.003854370E1
2.190540054E1,-5.813339233E0,1.219753265E1,-5.005670166E1
2.195571154E1,-6.109756470E0,1.220760345E1,-5.019738770E1
2.200602354E1,-5.624984741E0,1.187747192E1,-5.035037231E1
2.205633554E1,-5.517730713E0,1.194884491E1,-5.009075928E1
2.210664654E1,-5.736099243E0,1.184484100E1,-5.027581787E1
2.215695854E1,-5.734237671E0,1.207920837E1,-4.961294556E1
2.220726954E1,-5.713897705E0,1.193923187E1,-4.995178223E1
2.225758154E1,-5.845245361E0,1.222206116E1,-5.002819824E1
2.230789254E1,-5.562576294E0,1.198777008E1,-5.065319824E1
2.235820454E1,-5.736312866E0,1.207865906E1,-4.987081909E1
2.240851554E1,-5.492187500E0,1.209126282E1,-5.000756836E1
2.245882679E1,-5.860321045E0,1.171885681E1,-5.034350586E1
2.250913879E1,-5.762344360E0,1.189403534E1,-4.987625122E1
2.255944979E1,-5.938827515E0,1.203638458E1,-5.006686401E1
2.260976179E1,-5.957778931E0,1.235656738E1,-4.990185547E1
2.266007279E1,-5.659774780E0,1.196829224E1,-5.000958252E1
2.271038479E1,-5.830642700E0,1.225303650E1,-4.980743408E1
2.276069579E1,-5.725906372E0,1.223234558E1,-4.972094727E1
2.281100779E1,-5.995361328E0,1.194958496E1,-4.971588135E1
2.286131879E1,-5.742080688E0,1.201976776E1,-5.002667236E1
2.291163079E1,-5.682510376E0,1.232151031E1,-5.063577271E1
2.296194179E1,-5.628784180E0,1.205009460E1,-4.999069214E1
2.301225379E1,-6.041793823E0,1.220930481E1,-4.960632324E1
2.306256579E1,-5.976440430E0,1.194050598E1,-5.022210693E1
2.311287679E1,-5.626770020E0,1.233815765E1,-4.996426392E1
2.316318879E1,-6.249206543E0,1.203852081E1,-4.979324341E1
2.321349979E1,-5.650146484E0,1.254336548E1,-4.986007690E1
2.326381179E1,-5.678359985E0,1.205256653E1,-4.983001709E1
2.331412279E1,-5.657043457E0,1.271260071E1,-4.962973022E1
2.336443479E1,-5.788360596E0,1.229178619E1,-5.001940918E1
2.341474604E1,-5.747024536E0,1.241658020E1,-4.994375610E1
2.346505804E1,-5.716293335E0,1.218846130E1,-4.999926758E1
2.351536904E1,-5.877593994E0,1.219206238E1,-4.981698608E1
2.356568104E1,-5.895401001E0,1.204409027E1,-4.989315796E1
2.361599204E1,-5.656677246E0,1.223952484E1,-4.953942871E1
2.366630404E1,-5.649932861E0,1.197277832E1,-4.979290771E1
2.371661504E1,-5.715652466E0,1.233735657E1,-5.053173828E1
2.376692704E1,-5.548034668E0,1.241804504E1,-5.037005615E1
2.381723804E1,-5.728378296E0,1.272055817E1,-4.973910522E1
2.386755004E1,-5.696914673E0,1.250197601E1,-5.020111084E1
2.391786104E1,-5.455169678E0,1.238485718E1,-4.942660522E1
2.396817304E1,-5.542221069E0,1.236573792E1,-4.963137817E1
2.401848504E1,-5.661956787E0,1.245218658E1,-5.001763916E1
2.406879604E1,-5.536270142E0,1.246899414E1,-4.990380859E1
2.411910804E1,-5.510726929E0,1.245528412E1,-4.978997803E1
2.416941904E1,-5.263137817E0,1.266221619E1,-5.004525757E1
2.421973104E1,-5.421539307E0,1.253082275E1,-4.984536743E1
2.427004204E1,-5.773010254E0,1.262933350E1,-4.999023438E1
2.432035404E1,-5.386489868E0,1.259015656E1,-5.009719849E1
2.437066504E1,-5.360595703E0,1.270853424E1,-4.970660400E1
2.442097708E1,-5.334747314E0,1.255387878E1,-4.963143921E1
2.447128808E1,-5.401336670E0,1.265832520E1,-4.998471069E1
2.452160008E1,-5.666976929E0,1.252871704E1,-4.964248657E1
2.457191108E1,-5.560806274E0,1.249611664E1,-4.997250366E1
2.462222308E1,-5.837280273E0,1.241150665E1,-5.030642700E1
2.467253408E1,-5.926803589E0,1.253681946E1,-4.982086182E1
2.472284508E1,-5.935485840E0,1.237257385E1,-5.012356567E1
2.477315708E1,-5.920562744E0,1.284169769E1,-4.956243896E1
2.482346808E1,-6.048843384E0,1.232981873E1,-5.056262207E1
2.487378008E1,-5.886215210E0,1.258644104E1,-4.983447266E1
2.492409108E1,-6.138061523E0,1.226823425E1,-5.043017578E1
2.497440308E1,-5.853881836E0,1.278184509E1,-4.971252441E1
2.502471408E1,-5.639160156E0,1.261860657E1,-4.992681885E1
2.507502608E1,-5.812545776E0,1.295746613E1,-4.997949219E1
2.512533708E1,-5.596771240E0,1.272782898E1,-5.005541992E1
2.517564908E1,-5.615951538E0,1.268403625E1,-4.971633911E1
2.522596008E1,-5.443527222E0,1.266123962E1,-4.994180298E1
2.527627208E1,-5.729217529E0,1.247153473E1,-4.985977173E1
2.532658308E1,-6.104751587E0,1.247058105E1,-4.995910645E1
2.537689508E1,-5.853881836E0,1.252061462E1,-5.007531738E1
2.542720596E1,-6.009063721E0,1.249340057E1,-4.975543213E1
2.547751796E1,-5.918548584E0,1.245117950E1,-4.965713501E1
2.552782896E1,-6.160690308E0,1.246302795E1,-5.029986572E1
2.557814096E1,-5.901412964E0,1.273362732E1,-4.980072021E1
2.562845196E1,-5.960128784E0,1.233742523E1,-4.987142944E1
2.567876396E1,-5.900970459E0,1.251042938E1,-4.992788696E1
2.572907496E1,-5.839889526E0,1.268581390E1,-4.999380493E1
2.577938596E1,-5.683044434E0,1.254257965E1,-5.031173706E1
2.582969796E1,-5.916641235E0,1.261944580E1,-4.993603516E1
2.588000896E1,-5.784240723E0,1.249088287E1,-5.022216797E1
2.593032096E1,-5.791961670E0,1.306395721E1,-4.963583374E1
2.598063196E1,-6.006149292E0,1.272694397E1,-5.009024048E1
2.603094396E1,-5.751205444E0,1.244962311E1,-5.006985474E1
2.608125496E1,-5.703781128E0,1.255738068E1,-4.973907471E1
2.613156696E1,-5.668258667E0,1.269731903E1,-4.996728516E1
2.618187796E1,-5.976547241E0,1.234303284E1,-4.968493652E1
2.623218896E1,-5.820922852E0,1.258414459E1,-4.988662720E1
2.628250096E1,-5.816146851E0,1.237149811E1,-4.997988892E1
2.633281196E1,-5.881103516E0,1.267747498E1,-5.008911133E1
2.638312396E1,-5.805343628E0,1.231275940E1,-5.034777832E1
2.643343529E1,-5.391098022E0,1.251913452E1,-4.992681885E1
2.648374729E1,-5.690734863E0,1.252208710E1,-4.995281982E1
2.653405829E1,-5.928115845E0,1.282710266E1,-4.934841919E1
2.658437029E1,-5.869644165E0,1.220949554E1,-4.985684204E1
2.663468129E1,-5.594497681E0,1.277082062E1,-4.992086792E1
2.668499229E1,-5.923431396E0,1.263552856E1,-5.009985352E1
2.673530429E1,-5.488632202E0,1.257012177E1,-4.997702026E1
2.678561529E1,-6.061721802E0,1.268978119E1,-5.011145020E1
2.683592729E1,-5.614089966E0,1.235198975E1,-5.043383789E1
2.688623829E1,-5.811889648E0,1.293450165E1,-4.988397217E1
2.693654929E1,-5.643920898E0,1.300679779E1,-4.986480713E1
2.698686129E1,-5.668075562E0,1.279050446E1,-4.970166016E1
2.703717229E1,-5.662460327E0,1.269242859E1,-4.973913574E1
2.708748429E1,-5.804046631E0,1.275779724E1,-4.974639893E1
2.713779529E1,-5.783828735E0,1.273178864E1,-4.939538574E1
2.718810729E1,-5.679077148E0,1.236656952E1,-4.953442383E1
2.723841829E1,-6.029586792E0,1.301416016E1,-5.006796265E1
2.728872929E1,-5.699615479E0,1.274841309E1,-4.966629028E1
2.733904129E1,-5.883422852E0,1.296865845E1,-4.970324707E1
2.738935229E1,-5.486175537E0,1.304949951E1,-4.953640747E1
2.743966317E1,-5.548110962E0,1.280093384E1,-5.000607300E1
2.748997517E1,-5.810897827E0,1.287802887E1,-4.965722656E1
2.754028617E1,-5.591125488E0,1.256119537E1,-4.995080566E1
2.759059817E1,-5.718627930E0,1.281984711E1,-4.925485229E1
2.764090917E1,-5.581619263E0,1.299218750E1,-4.945977783E1
2.769122017E1,-5.975021362E0,1.291765594E1,-4.917065430E1
2.774153217E1,-5.538421631E0,1.287357330E1,-4.969406128E1
2.779184317E1,-5.593460083E0,1.278311157E1,-4.960083008E1
2.784215517E1,-5.810317993E0,1.262960815E1,-4.999884033E1
2.789246617E1,-5.593383789E0,1.272402191E1,-4.973403931E1
2.794277717E1,-5.672500610E0,1.252793884E1,-4.961471558E1
2.799308917E1,-5.622726440E0,1.283084106E1,-4.927502441E1
2.804340017E1,-6.057662964E0,1.259264374E1,-4.963943481E1
2.809371217E1,-5.889251709E0,1.277587891E1,-4.966595459E1
2.814402317E1,-5.713836670E0,1.276703644E1,-4.959390259E1
2.819433417E1,-5.580810547E0,1.294879150E1,-4.969430542E1
2.824464617E1,-5.570526123E0,1.313282776E1,-5.035324097E1
2.829495717E1,-5.941711426E0,1.289940643E1,-5.001315308E1
2.834526817E1,-5.632385254E0,1.277423096E1,-4.992221069E1
2.839558017E1,-5.787033081E0,1.314205170E1,-4.993966675E1
2.844589092E1,-5.877670288E0,1.307206726E1,-4.966171265E1
2.849620192E1,-5.606643677E0,1.292092133E1,-4.978381348E1
2.854651392E1,-5.841537476E0,1.291859436E1,-4.995285034E1
2.859682492E1,-5.796096802E0,1.289208221E1,-4.962899780E1
2.864713592E1,-5.911056519E0,1.275563049E1,-4.987564087E1
2.869744792E1,-5.734939575E0,1.290797424E1,-4.988589478E1
2.874775892E1,-5.697799683E0,1.266835785E1,-4.968844604E1
2.879807092E1,-5.777664185E0,1.271565247E1,-4.959786987E1
2.884838192E1,-5.441864014E0,1.222332001E1,-4.956539917E1
2.889869292E1,-5.460525513E0,1.261975861E1,-4.948321533E1
2.894900492E1,-5.865219116E0,1.254472351E1,-4.990258789E1
2.899931592E1,-5.935958862E0,1.246237946E1,-4.975289917E1
2.904962692E1,-5.685974121E0,1.290616608E1,-4.944223022E1
2.909993892E1,-5.795989990E0,1.243270111E1,-4.982632446E1
2.915024992E1,-6.066268921E0,1.271899414E1,-4.962539673E1
2.920056092E1,-5.814285278E0,1.232562256E1,-4.971615601E1
2.925087292E1,-6.009826660E0,1.255432129E1,-4.983328247E1
2.930118392E1,-6.112045288E0,1.247212982E1,-4.972671509E1
2.935149492E1,-5.927215576E0,1.262705994E1,-4.960317993E1
2.940180692E1,-5.595382690E0,1.242958832E1,-5.008474731E1
2.945211871E1,-5.845275879E0,1.248509216E1,-4.950183105E1
2.950242971E1,-5.730728149E0,1.245137024E1,-4.993771362E1
2.955274171E1,-5.597244263E0,1.260152435E1,-4.997683716E1
2.960305271E1,-5.738159180E0,1.248498535E1,-5.058340454E1
2.965336371E1,-5.747451782E0,1.250645447E1,-4.972088623E1
2.970367471E1,-5.747558594E0,1.267172241E1,-5.010836792E1
2.975398671E1,-5.956161499E0,1.269667816E1,-5.011431885E1
2.980429771E1,-5.548980713E0,1.244245148E1,-5.015481567E1
2.985460871E1,-5.876296997E0,1.267520905E1,-4.982546997E1
2.990492071E1,-5.851135254E0,1.225875092E1,-4.976016235E1
2.995523171E1,-5.748382568E0,1.257552338E1,-4.946279907E1
3.000554271E1,-5.673294067E0,1.248056793E1,-4.942218018E1
3.005585471E1,-6.038177490E0,1.266923523E1,-4.941528320E1
3.010616571E1,-5.848434448E0,1.272088623E1,-4.941073608E1
3.015647671E1,-5.839813232E0,1.257820892E1,-5.003985596E1
3.020678871E1,-5.693252563E0,1.296029663E1,-4.985736084E1
3.025709971E1,-5.578170776E0,1.258077240E1,-5.002297974E1
3.030741071E1,-5.872222900E0,1.231396484E1,-4.973895264E1
3.035772171E1,-5.780807495E0,1.218858337E1,-5.004748535E1
3.040803371E1,-5.603988647E0,1.254383087E1,-5.000106812E1
3.045834404E1,-5.757049561E0,1.255966187E1,-5.005242920E1
3.050865504E1,-5.509353638E0,1.203887177E1,-4.972113037E1
3.055896704E1,-5.685043335E0,1.234207916E1,-4.990850830E1
3.060927804E1,-5.581619263E0,1.225119019E1,-5.017980957E1
3.065958904E1,-5.552139282E0,1.232464600E1,-4.996356201E1
3.070990004E1,-5.635955811E0,1.266732788E1,-4.992678833E1
3.076021204E1,-5.694351196E0,1.222795868E1,-5.004132080E1
3.081052304E1,-5.645797729E0,1.237882233E1,-4.968524170E1
3.086083404E1,-5.620315552E0,1.224285889E1,-4.998226929E1
3.091114504E1,-5.659851074E0,1.211833191E1,-4.993795776E1
3.096145704E1,-5.401351929E0,1.214002228E1,-5.011492920E1
3.101176804E1,-5.816513062E0,1.211879730E1,-4.997760010E1
3.106207904E1,-5.495071411E0,1.231012726E1,-5.005029297E1
3.111239004E1,-5.640197754E0,1.231955719E1,-5.049295044E1
3.116270204E1,-5.528488159E0,1.203182983E1,-5.019119263E1
3.121301304E1,-5.878433228E0,1.239833069E1,-5.045474243E1
3.126332404E1,-5.946701050E0,1.220407104E1,-5.066116333E1
3.131363604E1,-5.746734619E0,1.235104370E1,-5.097158813E1
3.136394704E1,-5.825347900E0,1.201258850E1,-4.999728394E1
3.141425804E1,-5.772613525E0,1.235807800E1,-5.021459961E1
3.146456892E1,-5.660781860E0,1.256788635E1,-5.013348389E1
3.151488092E1,-5.448104858E0,1.257274628E1,-5.014175415E1
3.156519192E1,-5.414474487E0,1.187812042E1,-5.000048828E1
3.161550292E1,-5.440643311E0,1.243593597E1,-5.017559814E1
3.166581392E1,-5.659072876E0,1.224267578E1,-4.992349243E1
3.171612592E1,-5.263565063E0,1.227864075E1,-4.970632935E1
3.176643692E1,-5.296737671E0,1.234889221E1,-5.010046387E1
3.181674792E1,-5.640213013E0,1.229598236E1,-5.046618652E1
3.186705892E1,-5.753082275E0,1.201567841E1,-4.962179565E1
3.191736992E1,-5.623733521E0,1.239073944E1,-5.021441650E1
3.196768192E1,-5.512695312E0,1.261781311E1,-4.984246826E1
3.201799292E1,-5.872192383E0,1.226925659E1,-4.998181152E1
3.206830392E1,-5.849655151E0,1.220766449E1,-5.000662231E1
3.211861492E1,-5.737075806E0,1.217195892E1,-5.038693237E1
3.216892692E1,-5.510406494E0,1.230429077E1,-5.024655151E1
3.221923792E1,-5.619537354E0,1.243688202E1,-4.945901489E1
3.226954892E1,-5.376464844E0,1.194849396E1,-4.985690308E1
3.231985992E1,-5.360076904E0,1.201108551E1,-5.045654297E1
3.237017092E1,-5.755722046E0,1.230181885E1,-5.020968628E1
3.242048292E1,-5.585327148E0,1.209148407E1,-5.042596436E1
3.247079404E1,-5.593582153E0,1.202684784E1,-4.992984009E1
3.252110504E1,-5.409561157E0,1.169451141E1,-5.006442261E1
3.257141604E1,-5.877990723E0,1.206889343E1,-4.996420288E1
3.262172704E1,-5.559722900E0,1.193380737E1,-5.074185181E1
3.267203904E1,-5.308929443E0,1.201813507E1,-5.038055420E1
3.272235004E1,-5.302169800E0,1.202169800E1,-5.003848267E1
3.277266104E1,-5.513214111E0,1.197417450E1,-5.029644775E1
3.282297204E1,-5.038909912E0,1.238719940E1,-4.956652832E1
3.287328304E1,-5.298233032E0,1.196118164E1,-4.982501221E1
3.292359504E1,-5.464904785E0,1.213700867E1,-4.975314331E1
3.297390604E1,-5.294677734E0,1.216470337E1,-4.986044312E1
3.302421704E1,-5.215682983E0,1.226808167E1,-5.033776855E1
3.307452804E1,-5.741226196E0,1.240400696E1,-5.014389038E1
3.312483904E1,-5.479980469E0,1.223294067E1,-5.019055176E1
3.317515104E1,-5.916030884E0,1.226682281E1,-4.972305298E1
3.322546204E1,-5.648056030E0,1.200219727E1,-5.022927856E1
3.327577304E1,-5.738677979E0,1.233243561E1,-4.939654541E1
3.332608404E1,-5.300369263E0,1.191281891E1,-5.001824951E1
3.337639504E1,-5.701232910E0,1.205373383E1,-4.995516968E1
3.342670667E1,-5.459594727E0,1.222429657E1,-5.037179565E1
3.347701867E1,-5.485229492E0,1.219235229E1,-5.047534180E1
3.352732967E1,-5.735794067E0,1.207966614E1,-5.029440308E1
3.357764067E1,-5.780960083E0,1.199813843E1,-5.064923096E1
3.362795167E1,-5.617401123E0,1.215239716E1,-4.998110962E1
3.367826267E1,-5.844909668E0,1.210267639E1,-4.984472656E1
3.372857367E1,-5.820678711E0,1.189286041E1,-4.987213135E1
3.377888567E1,-5.553375244E0,1.190625000E1,-5.042276001E1
3.382919667E1,-5.602233887E0,1.191560364E1,-5.040945435E1
3.387950767E1,-5.795730591E0,1.161272430E1,-5.004998779E1
3.392981867E1,-5.807220459E0,1.151115417E1,-5.077120972E1
3.398012967E1,-5.556823730E0,1.151573181E1,-5.039328003E1
3.403044067E1,-5.827224731E0,1.174481201E1,-4.988665771E1
3.408075267E1,-5.494567871E0,1.143106079E1,-5.049108887E1
3.413106367E1,-5.917526245E0,1.144121552E1,-5.009234619E1
3.418137467E1,-5.563934326E0,1.141635132E1,-5.097506714E1
3.423168567E1,-5.358566284E0,1.166944122E1,-5.030194092E1
3.428199667E1,-5.382110596E0,1.137097168E1,-5.076422119E1
3.433230767E1,-5.543930054E0,1.146726990E1,-5.004330444E1
3.438261867E1,-5.306518555E0,1.131987762E1,-5.049990845E1
3.443293021E1,-5.467361450E0,1.147074890E1,-5.084405518E1
3.448324121E1,-5.565826416E0,1.154003143E1,-5.071426392E1
3.453355221E1,-5.601028442E0,1.169152832E1,-5.109362793E1
3.458386321E1,-5.793533325E0,1.132207489E1,-5.079553223E1
3.463417421E1,-5.703414917E0,1.129813385E1,-5.050933838E1
3.468448521E1,-5.586776733E0,1.078098297E1,-5.067669678E1
3.473479621E1,-5.701980591E0,1.153019714E1,-5.039691162E1
3.478510721E1,-5.526657104E0,1.095220184E1,-5.099319458E1
3.483541921E1,-5.464218140E0,1.114833069E1,-5.050485229E1
3.488573021E1,-4.968734741E0,1.071923828E1,-5.068948364E1
3.493604121E1,-4.870986938E0,1.089373779E1,-5.064111328E1
3.498635221E1,-5.063247681E0,1.077626038E1,-5.121243286E1
3.503666321E1,-5.389312744E0,1.089660645E1,-5.045031738E1
3.508697421E1,-4.940872192E0,1.117275238E1,-5.092117310E1
3.513728521E1,-4.897262573E0,1.037153625E1,-5.112515259E1
3.518759621E1,-4.732696533E0,1.088291931E1,-5.042037964E1
3.523790721E1,-4.584640503E0,1.068658447E1,-5.071569824E1
3.528821921E1,-4.791320801E0,1.105501556E1,-5.084164429E1
3.533853021E1,-4.843627930E0,1.076885986E1,-5.040246582E1
3.538884121E1,-5.254745483E0,1.054344177E1,-5.077615356E1
3.543915217E1,-5.270126343E0,1.071555328E1,-5.068783569E1
3.548946317E1,-5.359176636E0,1.037452698E1,-5.084851074E1
3.553977417E1,-5.538894653E0,1.063114929E1,-5.039443970E1
3.559008517E1,-5.599227905E0,1.073710632E1,-5.098397827E1
3.564039617E1,-5.347702026E0,1.074723053E1,-5.043554688E1
3.569070717E1,-5.439239502E0,1.090464020E1,-5.068157959E1
3.574101817E1,-5.421310425E0,1.064978790E1,-5.126300049E1
3.579133017E1,-5.244049072E0,1.081632233E1,-5.073229980E1
3.584164117E1,-4.956771851E0,1.077108002E1,-5.068109131E1
3.589195217E1,-5.572708130E0,1.079065704E1,-5.081915283E1
3.594226317E1,-5.273086548E0,1.075105286E1,-5.080984497E1
3.599257417E1,-5.068496704E0,1.079820251E1,-5.063711548E1
3.604288517E1,-4.989089966E0,1.079340363E1,-5.037359619E1
3.609319617E1,-5.020767212E0,1.072796631E1,-5.052636719E1
3.614350717E1,-5.203506470E0,1.091515350E1,-5.047073364E1
3.619381817E1,-4.843353271E0,1.073181915E1,-5.093450928E1
3.624412917E1,-5.081542969E0,1.084956360E1,-5.064245605E1
3.629444017E1,-5.244888306E0,1.077178955E1,-5.035052490E1
3.634475117E1,-4.899322510E0,1.082353973E1,-5.051757812E1
3.639506217E1,-5.325302124E0,1.104179382E1,-5.052090454E1
3.644537321E1,-5.449768066E0,1.080499268E1,-5.084747314E1
3.649568521E1,-5.314987183E0,1.092041779E1,-5.043780518E1
3.654599621E1,-5.048126221E0,1.095434570E1,-5.050610352E1
3.659630721E1,-5.275100708E0,1.092033386E1,-5.052255249E1
3.664661821E1,-4.968109131E0,1.061223602E1,-5.071041870E1
3.669692921E1,-5.178970337E0,1.045789337E1,-5.045306396E1
3.674724021E1,-5.652954102E0,1.097566986E1,-5.002160645E1
3.679755121E1,-5.256622314E0,1.083911896E1,-5.076248169E1
3.684786221E1,-5.285003662E0,1.103326416E1,-5.083990479E1
3.689817321E1,-5.293853760E0,1.054896545E1,-5.079934692E1
3.694848421E1,-5.333267212E0,1.047061920E1,-5.103436279E1
3.699879521E1,-5.281814575E0,1.052848816E1,-5.103771973E1
3.704910621E1,-5.176254272E0,1.056832886E1,-5.107888794E1
3.709941721E1,-5.479354858E0,1.074772644E1,-5.082440186E1
3.714972821E1,-5.328994751E0,1.064663696E1,-5.068380737E1
3.720003921E1,-5.377273560E0,1.086273956E1,-5.074121094E1
3.725035021E1,-5.474243164E0,1.072854614E1,-5.098269653E1
3.730066121E1,-5.356796265E0,1.056362915E1,-5.071563721E1
3.735097221E1,-5.264541626E0,1.057394409E1,-5.084609985E1
3.740128321E1,-5.474395752E0,1.033302307E1,-5.094650269E1
3.745159429E1,-5.401519775E0,1.080928802E1,-5.125970459E1
3.750190529E1,-5.338363647E0,1.065128326E1,-5.069778442E1
3.755221629E1,-5.010452271E0,1.102053833E1,-5.071868896E1
3.760252729E1,-5.283401489E0,1.059417725E1,-5.136553955E1
3.765283929E1,-5.502609253E0,1.098052979E1,-5.086163330E1
3.770315029E1,-5.007003784E0,1.061732483E1,-5.075216675E1
3.775346129E1,-5.330459595E0,1.078810120E1,-5.106555176E1
3.780377229E1,-5.371002197E0,1.089095306E1,-5.083959961E1
3.785408329E1,-5.352066040E0,1.079952240E1,-5.136242676E1
3.790439429E1,-5.689437866E0,1.104682159E1,-5.130484009E1
3.795470529E1,-5.498916626E0,1.092358398E1,-5.118692017E1
3.800501629E1,-5.793304443E0,1.109914398E1,-5.109793091E1
3.805532729E1,-5.733947754E0,1.097010040E1,-5.067858887E1
3.810563829E1,-5.764862061E0,1.096530151E1,-5.103277588E1
3.815594929E1,-5.354415894E0,1.116638184E1,-5.092169189E1
3.820626029E1,-5.944412231E0,1.074655914E1,-5.114227295E1
3.825657129E1,-5.992965698E0,1.109712982E1,-5.086776733E1
3.830688229E1,-5.614761353E0,1.063340759E1,-5.059002686E1
3.835719329E1,-5.887252808E0,1.040018463E1,-5.087594604E1
3.840750429E1,-5.927902222E0,1.082547760E1,-5.040890503E1
3.845781508E1,-5.395843506E0,1.059671783E1,-5.054394531E1
3.850812608E1,-5.685729980E0,1.120354462E1,-5.025500488E1
3.855843708E1,-5.589736938E0,1.082079315E1,-5.038867188E1
3.860874808E1,-5.473571777E0,1.082575989E1,-5.063494873E1
3.865905908E1,-5.635803223E0,1.026171112E1,-5.077383423E1
3.870937008E1,-4.924026489E0,1.043576050E1,-5.039901733E1
3.875968108E1,-5.095230103E0,1.028189850E1,-5.074633789E1
3.880999108E1,-5.039321899E0,1.035380554E1,-5.085321045E1
3.886030308E1,-4.671356201E0,9.812141418E0,-5.104559326E1
3.891061308E1,-4.676742554E0,9.278549194E0,-5.102148438E1
3.896092408E1,-4.126876831E0,9.352592468E0,-5.143731689E1
3.901123508E1,-4.339981079E0,8.857276917E0,-5.124691772E1
3.906154608E1,-4.016677856E0,8.738616943E0,-5.108264160E1
3.911185708E1,-3.691574097E0,8.576652527E0,-5.083917236E1
3.916216808E1,-2.899795532E0,8.346176147E0,-5.157104492E1
3.921247908E1,-3.090911865E0,8.766189575E0,-5.131866455E1